leaid,ncessch,report_dis,report_race,report_sex,counselors_fte,psych_fte,law_fte,enrollment,teachers_fte,lunch_program,title1_s,title1_e,read_test,math_test
0400348,040034802278,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,12,12
0400348,040034802279,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,42,42
0400348,040034802876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400348,040034802917,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,54.5,34.5
0400348,040034803019,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,34.5,34.5
0400348,040034803025,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,47,52
0400349,040034902242,NA,NA,NA,NA,NA,NA,22,1,0,0,0,67,62
0400349,040034902252,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,42,52
0400349,040034902253,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,34.5,24.5
0400349,040034902254,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,10,30
0400349,040034902263,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,44.5,44.5
0400349,040034902399,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,49.5,30
0400349,040034903080,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,30,24.5
0400349,040034903218,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400349,040034903239,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,49.5,49.5
0400383,040038302353,NA,NA,NA,NA,NA,NA,178,NA,0,1,1,NA,NA
0400390,040039002289,NA,NA,NA,NA,NA,NA,543,NA,1,0,0,37,36
0400416,040041602374,NA,NA,NA,NA,NA,NA,93,NA,1,1,1,NA,NA
0400416,040041602989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400450,040045003559,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
0400453,040045302580,NA,NA,NA,NA,NA,NA,17,NA,0,0,0,NA,NA
0400455,040045502588,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400456,040045602578,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA
0400457,040045702585,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,NA,NA
0400458,040045802573,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,NA,NA
0400460,040046002581,NA,NA,NA,NA,NA,NA,12,NA,1,0,0,NA,NA
0400461,040046102582,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,NA,NA
0400462,040046202572,NA,NA,NA,NA,NA,NA,8,NA,0,0,0,NA,NA
0400463,040046302892,NA,NA,NA,NA,NA,NA,16,NA,0,NA,NA,24.5,24.5
0400463,040046302900,NA,NA,NA,NA,NA,NA,80,NA,0,NA,NA,24.5,24.5
0400463,040046302921,NA,NA,NA,NA,NA,NA,151,NA,0,NA,NA,17,17
0400463,040046302924,NA,NA,NA,NA,NA,NA,47,NA,0,NA,NA,30,30
0400463,040046302927,NA,NA,NA,NA,NA,NA,62,NA,0,NA,NA,30,10
0400463,040046303236,NA,NA,NA,NA,NA,NA,9,NA,0,0,1,NA,NA
0400463,040046303237,NA,NA,NA,NA,NA,NA,22,NA,0,0,1,NA,NA
0400463,040046303358,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,NA,NA
0400463,040046303359,NA,NA,NA,NA,NA,NA,11,NA,0,0,1,NA,NA
0400609,040060903117,NA,NA,NA,NA,NA,NA,551,NA,1,0,0,NA,NA
0400612,040061202545,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,17,37
0400612,040061203127,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,24.5,34.5
0400612,040061203128,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,15,15
0400612,040061203129,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,17,32
0400612,040061203130,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,12,22
0400612,040061203131,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,30,30
0400612,040061203132,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,32,17
0400612,040061203133,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,15,15
0400612,040061203265,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400612,040061203311,NA,NA,NA,NA,NA,NA,60,3,0,0,0,34.5,24.5
0400613,040061302553,NA,NA,NA,NA,NA,NA,128,NA,1,0,0,47,32
0400613,040061302861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400613,040061303135,NA,NA,NA,NA,NA,NA,59,NA,1,0,0,NA,NA
0400615,040061502390,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,52,72
0400615,040061502391,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,52,72
0400615,040061502392,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,57,77
0400615,040061502393,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,57,57
0400615,040061502394,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,47,62
0400615,040061502395,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,47,72
0400615,040061502440,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,54.5,64.5
0400615,040061502441,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,42,57
0400615,040061502506,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,47,62
0400615,040061502507,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,57,72
0400615,040061502508,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,67,77
0400615,040061502509,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,62,72
0400615,040061502510,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,55,58
0400615,040061502511,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,62,67
0400615,040061502512,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,42,57
0400615,040061502513,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,47,62
0400615,040061502514,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,51,68
0400615,040061502515,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,69,76
0400615,040061502516,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,37,52
0400615,040061502517,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,47,67
0400615,040061502518,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,67,77
0400615,040061502519,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,57,62
0400615,040061502520,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,24.5,34.5
0400615,040061502521,NA,NA,NA,NA,NA,NA,13,10,0,0,0,NA,NA
0400615,040061502635,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,67,62
0400615,040061502641,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,42,52
0400615,040061502648,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,62,79
0400615,040061502654,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,66,68
0400615,040061502664,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,52,58
0400615,040061502669,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,49.5,69.5
0400615,040061502680,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,50,55
0400615,040061502686,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,37,37
0400615,040061502804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400615,040061502824,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,32,57
0400615,040061502863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400615,040061502879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400615,040061503061,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,59,65
0400615,040061503148,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,54,67
0400615,040061503149,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,37,52
0400615,040061503150,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,47,57
0400615,040061503151,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,56,54
0400615,040061503152,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,36,49
0400615,040061503153,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,32,47
0400615,040061503366,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,32,37
0400615,040061503371,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,22,30
0400615,040061503372,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,37,32
0400615,040061503373,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,32,32
0400615,040061503391,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,37,43
0400615,040061503515,NA,NA,NA,NA,NA,NA,5,4,0,0,0,NA,NA
0400615,040061503525,NA,NA,NA,NA,NA,NA,3,9,0,0,0,NA,NA
0400615,040061503528,NA,NA,NA,NA,NA,NA,16,13,0,0,0,75,75
0400615,040061503545,NA,NA,NA,NA,NA,NA,5,8,0,0,0,90,69.5
0400631,040063103103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400636,040063603011,NA,NA,NA,NA,NA,NA,53,NA,0,0,0,NA,NA
0400638,040063803511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400641,040064102953,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,NA,NA
0400680,040068003314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400751,040075102850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400751,040075103213,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400752,040075202767,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,24.5,24.5
0400752,040075202772,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,47,57
0400752,040075202773,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,37,37
0400752,040075202774,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,14,24
0400752,040075202776,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400752,040075202778,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,35,40
0400752,040075202790,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,69.5,69.5
0400752,040075202792,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,49.5,30
0400752,040075202793,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,37,32
0400752,040075202796,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,90,90
0400752,040075202797,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,79,85
0400752,040075202801,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,37,42
0400752,040075202803,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,52,47
0400752,040075202807,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,52,62
0400752,040075202809,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,32,27
0400752,040075202810,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,24,21
0400752,040075202814,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,54.5,84.5
0400752,040075202815,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,34.5,24.5
0400752,040075202817,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,42,42
0400752,040075202823,NA,NA,NA,NA,NA,NA,26,0,0,0,0,54.5,44.5
0400752,040075202828,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,28,30
0400752,040075202830,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,77,87
0400752,040075202831,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,22,27
0400752,040075202834,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,10,10
0400752,040075202839,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,47,42
0400752,040075202841,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,57,57
0400752,040075202843,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,32,40
0400752,040075202847,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400752,040075202848,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,52,67
0400752,040075202852,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400752,040075202860,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400752,040075202868,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400752,040075202877,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400752,040075202977,NA,NA,NA,NA,NA,NA,2,0,0,0,0,30,49.5
0400752,040075203042,NA,NA,NA,NA,NA,NA,2,0,0,0,0,52,52
0400752,040075203054,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400752,040075203181,NA,NA,NA,NA,NA,NA,4,0,0,0,0,24.5,24.5
0400752,040075203192,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,33,29
0400752,040075203198,NA,NA,NA,NA,NA,NA,27,0,0,0,0,42,42
0400752,040075203208,NA,NA,NA,NA,NA,NA,1,0,0,0,0,74.5,84.5
0400752,040075203212,NA,NA,NA,NA,NA,NA,4,0,0,0,0,24.5,24.5
0400752,040075203227,NA,NA,NA,NA,NA,NA,6,0,0,0,0,30,10
0400752,040075203256,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400752,040075203258,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,42,42
0400752,040075203319,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,24.5,24.5
0400752,040075203322,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400752,040075203337,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,62,68
0400752,040075203529,NA,NA,NA,NA,NA,NA,2,0,0,0,0,24.5,24.5
0400752,040075203537,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,24.5,24.5
0400752,040075203538,NA,NA,NA,NA,NA,NA,9,0,0,0,0,75,75
0400752,040075203539,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400752,040075203540,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,51,56
0400752,040075203541,NA,NA,NA,NA,NA,NA,6,0,0,0,0,24.5,24.5
0400753,040075302838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400761,040076102947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400762,040076202955,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400765,040076502958,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400767,040076702960,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400772,040077202973,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,37,37
0400772,040077202974,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,75,75
0400772,040077202992,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,30,30
0400772,040077203006,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,47,52
0400772,040077203010,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400772,040077203013,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,30,30
0400772,040077203015,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,54.5,54.5
0400772,040077203033,NA,NA,NA,NA,NA,NA,64,3,0,0,0,34.5,34.5
0400777,040077702937,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,NA,NA
0400779,040077902952,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400784,040078402933,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400790,040079000042,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400790,040079002345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400791,040079102963,NA,NA,NA,NA,NA,NA,206,NA,1,0,0,NA,NA
0400794,040079402980,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,37,27
0400794,040079403030,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,12,27
0400794,040079403037,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,50,53
0400794,040079403045,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,37,22
0400794,040079403055,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,22,22
0400794,040079403200,NA,NA,NA,NA,NA,NA,13,0,0,0,0,54.5,54.5
0400794,040079403215,NA,NA,NA,NA,NA,NA,4,0,0,0,0,NA,NA
0400794,040079403217,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400794,040079403471,NA,NA,NA,NA,NA,NA,39,2,0,0,0,24.5,24.5
0400845,040084503338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400874,040087403349,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,NA,NA
0400883,040088303411,NA,NA,NA,NA,NA,NA,86,NA,0,0,0,NA,NA
0400908,040090803439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400917,040091703433,NA,NA,NA,NA,NA,NA,143,NA,1,0,0,NA,NA
0400920,040092003465,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400920,040092003469,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,24,41
0400920,040092003470,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,24.5,24.5
0400920,040092003473,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,17,17
0400920,040092003481,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,26,20
0400920,040092003486,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,23,17
0400920,040092003488,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,39,29
0400920,040092003571,NA,NA,NA,NA,NA,NA,4,0,0,0,0,24.5,24.5
0400920,040092003574,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400920,040092003577,NA,NA,NA,NA,NA,NA,2,0,0,0,0,49.5,49.5
0400923,040092303453,NA,NA,NA,NA,NA,NA,112,NA,1,1,1,NA,NA
0400931,040093103501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400932,040093203474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400935,040093503491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400962,040096203551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,52
0400967,040096703560,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,82,86
0401180,040118001817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0401410,040141003320,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0401460,040146003380,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
0401460,040146003524,NA,NA,NA,NA,NA,NA,12,0,0,NA,NA,NA,NA
0401680,040168001426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0401680,040168001530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0401740,040174002214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0401810,040181002544,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,NA,NA
0401810,040181003073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0401870,040187001678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0401870,040187002939,NA,NA,NA,NA,NA,NA,0,16,1,0,0,NA,NA
0401940,040194001139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0402320,040232001025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0402320,040232001208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0402370,040237003299,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,NA,NA
0402430,040243001998,NA,NA,NA,NA,NA,NA,0,8,0,0,0,NA,NA
0402530,040253000184,NA,NA,NA,NA,NA,NA,117,0,0,0,1,NA,NA
0402530,040253001291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0402600,040260001292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0402860,040286000211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0402860,040286000216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0402860,040286000224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0402860,040286001157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0402860,040286001464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0402920,040292003195,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,24.5,24.5
0402920,040292003389,NA,NA,NA,NA,NA,NA,235,11,1,1,1,2.5,7.5
0403040,040304000239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0403040,040304003240,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,NA,NA
0403080,040308000243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0403400,040340000259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0403400,040340003147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0403860,040386001183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0403860,040386001541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0403860,040386002105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0403860,040386002106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0403860,040386002474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0403860,040386003086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0403870,040387002564,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,24.5,24.5
0404280,040428001756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404280,040428002538,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
0404380,040438003424,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
0404380,040438003435,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
0404380,040438003450,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
0404440,040444000348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404570,040457000362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404630,040463000998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404630,040463002548,NA,NA,NA,NA,NA,NA,70,0,0,0,1,75,24.5
0404720,040472003378,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
0404720,040472003396,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
0404820,040482002997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404970,040497000379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404970,040497000407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404970,040497000410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404970,040497000555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404970,040497000578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404970,040497001235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
